,Model,Train_Accuracy_Arc,Train_Accuracy_Brc,Train_Accuracy_Token,Val_Accuracy_Arc,Val_Accuracy_Brc,Val_Accuracy_Token,Test_Accuracy_Arc,Test_Accuracy_Brc,Test_Accuracy_Token
0,700 epochs biochem 1000times lowerLR,0.905940095138273,0.7999012059407072,0.9545370936393738,0.9047202244110265,0.8010292674333744,0.9527261257171631,0.9094020740018485,0.809140638355027,0.9561585783958435
