,Model,Train_Accuracy_Arc,Train_Accuracy_Brc,Train_Accuracy_Token,Val_Accuracy_Arc,Val_Accuracy_Brc,Val_Accuracy_Token,Test_Accuracy_Arc,Test_Accuracy_Brc,Test_Accuracy_Token
0,100 epochs,0.9577553253278943,0.9165271846959021,0.9743459224700928,0.9185455465800518,0.8272390970631904,0.9420562982559204,0.9211330834780665,0.8263327553786417,0.9453588724136353
