,Model,Train_Accuracy_Arc,Train_Accuracy_Brc,Train_Accuracy_Token,Val_Accuracy_Arc,Val_Accuracy_Brc,Val_Accuracy_Token,Test_Accuracy_Arc,Test_Accuracy_Brc,Test_Accuracy_Token
0,700 epochs biochem,0.9915604720755858,0.9862014908921675,0.9974377751350403,0.9219306941134288,0.8329390744142738,0.9742891788482666,0.9271661740658359,0.8375418203130723,0.9759398698806763
