Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
79,20000,4138.278,783.377,152.0062,244.9826,2957.9122
80,20200,4158.8267,786.4087,156.4179,249.8038,2966.1963
81,20400,4123.5006,777.4278,158.1404,252.0208,2935.9116
82,20600,4168.0911,789.8621,154.9639,249.9663,2973.2989
82,20800,4121.9015,780.1932,151.4956,248.9645,2941.2483
83,21000,4131.8519,778.4503,154.8273,249.4329,2949.1413
84,21200,4139.3985,786.6586,148.375,238.6569,2965.708
85,21400,4165.6296,787.0441,154.0959,249.1461,2975.3435
86,21600,4130.1017,780.9312,149.7273,242.179,2957.2642
86,21800,4133.7036,776.9989,151.7909,243.438,2961.4757
87,22000,4171.1021,789.4377,151.3385,245.7135,2984.6123
88,22200,4057.1246,765.2071,150.7355,243.033,2898.149
89,22400,4143.9166,781.228,151.6226,245.9016,2965.1643
90,22600,4081.4421,769.2651,151.1786,241.5739,2919.4244
90,22800,4099.5328,773.5329,145.7707,236.0158,2944.2133
91,23000,4092.7036,773.1169,148.7872,237.2764,2933.5232
92,23200,4116.4513,778.5886,149.1496,239.2588,2949.4542
93,23400,4023.6264,757.2926,144.1631,235.1354,2887.0354
93,23600,4078.6776,767.1541,146.8568,235.6377,2929.0291
94,23800,4084.4875,769.6358,145.6338,237.1205,2932.0974
95,24000,4050.1441,763.1324,143.6547,229.1373,2914.2197
96,24200,4025.1754,758.0347,144.2519,225.0244,2897.8645
97,24400,4122.4832,780.1321,143.9158,235.566,2962.8693
97,24600,4102.1322,770.591,145.5281,233.3789,2952.6342
98,24800,4070.2809,769.1789,143.6281,228.1782,2929.2957
99,25000,4092.7613,768.9793,142.4669,228.5906,2952.7244
100,25200,4107.8662,773.0964,142.8584,231.8727,2960.0388
101,25400,4049.5893,766.7047,143.71,227.7564,2911.4183
101,25600,4124.7713,772.6794,148.4826,233.3052,2970.304
102,25800,4033.344,761.3232,140.2981,226.2708,2905.4518
103,26000,4156.9779,782.6415,148.612,233.0549,2992.6694
104,26200,4057.9624,767.8794,136.5952,218.8969,2934.5909
105,26400,3997.4418,748.9903,141.4949,225.7233,2881.2333
105,26600,4063.4169,767.102,140.8436,225.2838,2930.1875
106,26800,4010.9418,755.8594,134.6436,217.9528,2902.486
107,27000,4024.9522,756.9788,141.2443,224.6335,2902.0956
108,27200,4072.6921,763.3893,138.8696,218.3719,2952.0613
109,27400,4020.8557,760.4627,137.2855,220.7871,2902.3203
109,27600,4015.9597,752.7598,138.2255,222.7935,2902.1809
110,27800,4001.4524,755.5563,134.5481,215.4216,2895.9264
111,28000,3995.8748,752.0147,134.3914,211.6842,2897.7845
112,28200,3961.9974,743.8198,133.5564,210.2781,2874.3431
113,28400,4006.3848,753.9434,136.0912,219.4095,2896.9408
113,28600,4040.6358,760.3238,134.3707,213.6514,2932.2899
114,28800,4051.4368,757.5389,135.6152,213.7845,2944.4981
115,29000,4011.0769,759.2516,137.8189,217.1936,2896.8127
116,29200,3950.8388,740.9131,134.4072,210.8089,2864.7096
117,29400,4023.705,753.7601,136.3088,213.1892,2920.447
117,29600,3973.0056,747.9228,130.3485,209.6482,2885.0861
118,29800,4009.6752,755.1718,132.5208,208.9186,2913.0641
119,30000,3996.2965,752.6538,128.9633,206.3994,2908.28
120,30200,4041.8819,758.8506,133.5685,210.8742,2938.5885
121,30400,3953.0142,745.1606,127.0709,203.2259,2877.5568
121,30600,3961.8054,744.9581,131.7821,208.6505,2876.4147
122,30800,3952.0671,743.0812,131.1144,208.4068,2869.4647
123,31000,4042.8168,759.6372,130.3444,206.1742,2946.661
124,31200,3964.7592,747.4156,128.9588,207.0344,2881.3504
125,31400,3953.6439,742.2847,131.1962,205.8784,2874.2846
125,31600,3954.7937,743.6473,127.5393,203.9026,2879.7045
126,31800,4029.6735,757.8155,133.9401,208.5908,2929.3271
127,32000,3981.837,748.9382,126.4339,198.8376,2907.6274
128,32200,3972.7119,748.529,129.4011,202.752,2892.0299
129,32400,3937.0504,739.8078,129.6181,204.2089,2863.4157
129,32600,3985.3287,746.289,129.238,203.8577,2905.944
130,32800,3969.5465,750.7469,125.7008,201.1339,2891.9649
131,33000,3909.2357,738.6013,122.0039,191.2122,2857.4183
132,33200,3991.7694,748.8899,124.9326,200.6534,2917.2935
133,33400,3970.6936,745.7817,128.304,202.5091,2894.0988
133,33600,3955.5111,740.1151,125.3388,199.1028,2890.9544
134,33800,3913.7142,740.5493,122.2388,188.6078,2862.3183
135,34000,3931.546,735.7653,127.914,201.4319,2866.4348
136,34200,3944.0582,742.0565,121.6404,197.7168,2882.6445
137,34400,3977.2308,747.1769,127.1563,198.98,2903.9175
137,34600,3956.5842,745.4785,126.1022,198.6284,2886.375
138,34800,3972.7601,746.6903,123.8713,193.2862,2908.9123
139,35000,3873.2878,728.4662,117.242,187.6138,2839.966
140,35200,3911.6482,738.1641,122.4739,194.9337,2856.0765
141,35400,3937.6202,738.6394,123.3394,190.4753,2885.1661
141,35600,3920.3059,734.9893,120.8598,189.8318,2874.625
142,35800,3970.059,748.5206,129.3398,204.3194,2887.8792
143,36000,3923.1958,739.9149,119.0097,186.4455,2877.8257
144,36200,4015.3797,752.495,124.9657,197.6732,2940.2457
144,36400,3877.2904,730.2669,122.8601,193.7486,2830.4148
145,36600,3916.6243,738.0878,117.2078,186.5897,2874.7391
146,36800,3926.7776,737.875,123.0736,193.0564,2872.7726
147,37000,3868.6411,726.874,118.3504,188.9948,2834.4219
148,37200,3972.6808,748.9887,121.9353,192.6663,2909.0905
148,37400,3887.4884,730.3866,117.6921,186.7882,2852.6215
149,37600,3956.0282,742.4566,117.6035,184.1238,2911.8443
150,37800,3909.616,737.1077,119.8798,189.5476,2863.0809
151,38000,3826.3409,724.7255,112.2653,175.5052,2813.8448
152,38200,3983.3884,743.6823,123.2987,197.1524,2919.255
152,38400,3937.9382,739.7054,122.6216,191.8734,2883.7377
153,38600,3933.5541,738.7843,116.6109,182.9274,2895.2315
154,38800,3874.0799,731.3944,115.3748,180.0077,2847.3031
155,39000,3968.9513,747.2466,117.4643,180.1795,2924.061
156,39200,3861.8732,726.2189,117.9729,185.9467,2831.7347
156,39400,3920.5071,736.5572,116.3933,182.9422,2884.6143
157,39600,3918.594,741.2234,113.8952,179.0532,2884.4222
158,39800,3902.1131,732.4333,118.2368,183.1391,2868.3039
159,40000,3900.3803,736.5081,110.7724,176.5666,2876.5331
160,40200,3875.6703,729.4202,116.117,185.9783,2844.1547
160,40400,3859.3969,726.7065,111.9699,176.3618,2844.3587
161,40600,3880.4378,729.1794,115.0664,180.7869,2855.4051
162,40800,3858.9288,727.0874,112.8264,178.863,2840.152
163,41000,3858.9104,722.0785,114.4538,178.4652,2843.9128
164,41200,3884.3807,733.0555,115.0227,176.5993,2859.7032
164,41400,3846.8179,724.2392,114.4084,178.9946,2829.1758
165,41600,3872.1182,727.9378,113.655,178.9633,2851.5621
166,41800,3900.9439,734.1617,118.0776,180.2987,2868.4059
