Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
77,1619400,4353.3271,852.4574,220.0299,337.9727,2942.8671
77,1619600,4363.8403,851.578,221.0814,344.3088,2946.8721
78,1619800,4328.7998,843.445,214.555,334.7401,2936.0597
79,1620000,4313.47,849.5998,222.1199,332.132,2909.6182
80,1620200,4351.3808,850.7615,215.7673,336.8473,2948.0048
81,1620400,4333.8916,848.4154,221.5923,332.8655,2931.0183
81,1620600,4318.6929,844.4854,214.5721,332.7094,2926.926
82,1620800,4303.8933,847.6163,213.8885,328.1976,2914.1908
83,1621000,4326.6772,844.6822,220.1092,339.1286,2922.7573
84,1621200,4378.3514,859.9006,211.8305,331.2949,2975.3255
85,1621400,4328.8972,844.3763,221.9544,336.5562,2926.0104
85,1621600,4266.6877,836.0963,211.9913,325.211,2893.3892
86,1621800,4334.0654,848.5216,213.9214,331.392,2940.2304
87,1622000,4301.1335,844.0402,216.2193,328.0571,2912.8169
88,1622200,4272.9369,836.2694,214.4599,327.9093,2894.2983
89,1622400,4357.956,852.2213,215.4249,332.7733,2957.5365
89,1622600,4344.4331,852.4958,216.3178,332.4112,2943.2082
90,1622800,4340.3431,850.4059,218.2941,335.4449,2936.1981
91,1623000,4262.9927,830.8618,211.5281,322.9175,2897.6852
92,1623200,4287.4283,844.1354,210.7929,322.0227,2910.4774
93,1623400,4282.573,839.608,212.3629,326.837,2903.7651
93,1623600,4314.7046,844.4064,215.1383,325.877,2929.2828
94,1623800,4279.5307,836.0986,214.9719,328.8351,2899.625
95,1624000,4250.8407,827.2046,210.1882,320.3422,2893.1057
96,1624200,4320.9044,849.1972,211.9911,327.1858,2932.5303
97,1624400,4271.1515,836.8685,211.5078,324.9383,2897.8368
97,1624600,4331.5436,852.0373,214.8336,329.2354,2935.4373
98,1624800,4347.3487,849.8232,214.9325,327.8443,2954.7487
99,1625000,4257.7107,838.2352,210.311,322.0131,2887.1513
100,1625200,4327.5833,845.9783,213.8308,327.6904,2940.0837
101,1625400,4198.1931,822.4223,206.1593,316.4481,2853.1633
101,1625600,4292.5823,843.3597,214.5645,326.5618,2908.0963
102,1625800,4246.3958,836.1133,212.0648,320.0749,2878.1428
103,1626000,4377.0337,857.6205,212.5909,327.6598,2979.1625
104,1626200,4221.6949,820.7606,209.8594,319.5983,2871.4766
105,1626400,4216.0489,828.2804,205.375,314.111,2868.2825
105,1626600,4298.4047,839.8145,210.6548,323.7487,2924.1868
106,1626800,4284.0553,837.9086,208.4423,318.5617,2919.1427
107,1627000,4320.5958,849.5506,212.1268,322.1697,2936.7488
108,1627200,4299.9533,842.4438,212.8491,327.9643,2916.6961
109,1627400,4257.7962,832.9236,207.7884,315.7342,2901.35
109,1627600,4259.832,834.6908,210.5079,314.8281,2899.8052
110,1627800,4284.8525,836.3892,207.1423,318.6533,2922.6677
111,1628000,4279.8197,840.0854,213.4692,325.2559,2901.0093
112,1628200,4225.1329,825.3783,204.6178,315.1219,2880.0149
113,1628400,4232.9101,826.8541,211.3364,319.4865,2875.233
113,1628600,4300.7262,837.4381,211.0797,322.831,2929.3774
114,1628800,4275.273,836.0099,209.7934,319.826,2909.6437
115,1629000,4316.8366,846.407,212.4486,320.4995,2937.4815
116,1629200,4218.0441,830.8058,203.053,311.5761,2872.6093
117,1629400,4293.8525,838.6307,209.4055,320.4565,2925.3598
117,1629600,4238.6886,827.5712,208.0846,316.256,2886.7768
118,1629800,4331.8272,844.0443,209.2863,322.0679,2956.4287
119,1630000,4152.8848,818.0753,204.07,306.0017,2824.7379
120,1630200,4319.8306,846.0417,206.1306,315.7092,2951.9491
120,1630400,4227.6386,826.2234,207.265,316.1154,2878.0348
121,1630600,4237.9556,831.6153,205.6709,315.1854,2885.484
122,1630800,4237.4247,830.0802,207.7603,314.0661,2885.5182
123,1631000,4223.4128,827.3557,206.9495,316.468,2872.6395
124,1631200,4315.3223,842.5871,209.5651,318.8508,2944.3193
124,1631400,4283.5608,836.4483,208.1013,315.8826,2923.1287
125,1631600,4308.3702,844.1236,208.9287,316.5739,2938.7439
126,1631800,4230.0918,824.0334,202.6445,311.5306,2891.8833
127,1632000,4203.1215,827.0954,203.6147,309.4516,2862.9597
128,1632200,4274.8077,838.8522,204.6257,314.0989,2917.2309
128,1632400,4266.0728,834.6519,208.5422,316.225,2906.6536
129,1632600,4254.889,833.839,205.5218,314.5338,2900.9945
130,1632800,4154.8893,814.6237,197.3658,301.0155,2841.8842
131,1633000,4311.9085,846.1794,209.6032,317.2059,2938.92
132,1633200,4264.7769,830.2917,207.4375,314.8228,2912.2249
132,1633400,4285.3915,839.4084,205.9215,315.9309,2924.1306
133,1633600,4225.3102,825.235,205.4344,315.0123,2879.6285
134,1633800,4264.2764,834.3054,208.1577,318.5347,2903.2786
135,1634000,4266.6893,836.2375,202.706,312.563,2915.1828
136,1634200,4239.1066,829.8476,203.234,304.9612,2901.0638
136,1634400,4300.5984,840.1106,207.6045,318.8372,2934.046
137,1634600,4247.9517,833.4601,206.2395,309.5816,2898.6705
138,1634800,4262.4479,837.7037,206.7746,314.3662,2903.6034
139,1635000,4266.3739,833.3126,204.3672,310.2046,2918.4896
140,1635200,4248.246,833.2264,205.1357,309.1709,2900.7131
140,1635400,4274.0228,833.1751,208.1396,313.4907,2919.2173
141,1635600,4217.833,822.9963,205.1016,310.9123,2878.8228
142,1635800,4275.163,837.5775,200.8731,303.5887,2933.1237
143,1636000,4264.4234,836.1923,203.3008,304.1854,2920.7448
144,1636200,4290.9679,839.5248,210.4,319.6587,2921.3844
144,1636400,4290.002,836.9455,205.3277,310.0539,2937.6749
145,1636600,4297.589,840.665,204.1396,310.3694,2942.415
146,1636800,4195.6721,823.5384,203.5397,307.3152,2861.2788
147,1637000,4213.5706,825.5182,199.5706,305.3272,2883.1546
148,1637200,4297.3322,843.4166,201.8917,306.2045,2945.8194
148,1637400,4295.282,836.4568,210.0725,315.2253,2933.5274
149,1637600,4170.6758,817.6653,199.5929,302.8244,2850.5933
150,1637800,4210.497,824.1284,197.8072,298.6584,2889.9029
151,1638000,4315.7673,843.1539,209.7108,318.4627,2944.4399
152,1638200,4178.2776,816.9187,199.3355,304.5935,2857.4299
152,1638400,4307.29,842.0626,207.742,313.4672,2944.0182
153,1638600,4330.0465,844.2259,208.5825,317.8115,2959.4266
154,1638800,4213.556,824.8592,198.8842,294.4683,2895.3443
155,1639000,4181.4557,825.8996,199.1903,305.2427,2851.1231
156,1639200,4308.8203,835.3937,209.3632,311.9563,2952.1072
156,1639400,4218.3231,831.0837,198.1556,299.3252,2889.7586
157,1639600,4273.2574,834.4129,205.4904,310.0641,2923.29
158,1639800,4274.7992,842.967,200.42,303.4976,2927.9146
159,1640000,4194.7063,813.7774,200.1148,302.8171,2877.9969
160,1640200,4183.4945,821.6456,202.2875,305.0094,2854.552
160,1640400,4245.3174,828.7674,202.5229,307.1141,2906.913
161,1640600,4183.0818,818.3197,200.829,299.5924,2864.3407
162,1640800,4241.9624,830.0773,200.1361,304.0293,2907.7197
163,1641000,4319.4484,844.7173,205.8919,311.8123,2957.027
164,1641200,4235.796,830.187,200.2342,302.3594,2903.0155
164,1641400,4224.0536,825.6138,201.0662,303.4555,2893.9182
165,1641600,4301.0093,843.1046,202.6128,303.4457,2951.8461
166,1641800,4231.3276,821.6114,202.4442,307.3723,2899.8998
167,1642000,4234.6478,837.4331,197.2746,301.1438,2898.7963
168,1642200,4236.9003,827.1211,198.242,304.2024,2907.3348
168,1642400,4207.9572,824.1749,201.4482,301.816,2880.5181
169,1642600,4238.2605,830.8231,195.159,297.5068,2914.7716
170,1642800,4076.2263,797.6164,196.3632,295.061,2787.1857
171,1643000,4257.782,831.2576,202.4444,303.6986,2920.3814
172,1643200,4264.1719,835.1961,200.3022,305.4099,2923.2637
172,1643400,4224.006,828.2799,204.2984,302.6837,2888.744
173,1643600,4217.5379,824.3589,198.6421,298.0721,2896.4647
174,1643800,4208.7907,824.5719,195.8889,295.1731,2893.1569
175,1644000,4213.5563,825.6705,202.7837,304.0123,2881.0898
