Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
77,1619400,3872.4414,776.1253,130.0373,195.2303,2771.0485
77,1619600,3848.711,772.6218,128.8407,189.0234,2758.2252
78,1619800,3795.1395,764.4068,125.4508,187.1563,2718.1257
79,1620000,3838.3695,768.1858,127.955,186.4045,2755.8243
80,1620200,3803.8046,767.5714,123.4619,181.9548,2730.8166
81,1620400,3777.982,759.4211,123.0097,180.0781,2715.4731
81,1620600,3824.0152,766.3285,126.2769,187.5639,2743.8459
82,1620800,3791.3835,765.9109,121.7157,182.0388,2721.7182
83,1621000,3887.5855,780.5614,127.0184,184.5643,2795.4414
84,1621200,3810.9021,761.227,125.8792,183.8512,2739.9447
85,1621400,3780.9393,765.6952,123.1994,180.587,2711.4577
85,1621600,3726.5297,749.44,119.4529,175.8686,2681.7682
86,1621800,3807.6058,768.6266,119.4568,173.7876,2745.7349
87,1622000,3857.2252,775.1911,124.7165,181.3554,2775.9622
88,1622200,3683.7637,742.9374,119.1175,172.66,2649.0488
89,1622400,3848.1609,774.1522,125.8371,183.4774,2764.6943
89,1622600,3814.9471,769.6502,120.6391,176.8176,2747.8401
90,1622800,3832.0337,773.1086,120.929,179.8212,2758.1749
91,1623000,3757.6208,758.3601,117.2267,170.2181,2711.8159
92,1623200,3850.3698,780.3331,119.5772,172.5771,2777.8825
93,1623400,3744.9695,756.1984,115.1203,169.2927,2704.358
93,1623600,3817.4402,771.2846,118.7346,173.2388,2754.1823
94,1623800,3818.2803,770.8728,116.9079,171.2121,2759.2875
95,1624000,3829.147,770.7078,123.8065,181.6584,2752.9742
96,1624200,3786.7996,766.9212,117.4948,172.1458,2730.2378
97,1624400,3722.7598,752.69,112.6674,165.0372,2692.3652
97,1624600,3753.2142,758.8284,114.361,165.2161,2714.8087
98,1624800,3785.3098,761.9336,115.5941,165.7044,2742.0777
99,1625000,3700.8261,749.3931,117.191,169.35,2664.8919
100,1625200,3819.379,771.7518,116.9762,167.1964,2763.4546
100,1625400,3803.9891,769.132,119.1021,171.2584,2744.4966
101,1625600,3818.274,774.7158,116.3522,168.7082,2758.4978
102,1625800,3780.635,766.0426,114.0487,161.033,2739.5107
103,1626000,3776.0335,760.8139,113.0917,163.1647,2738.9632
104,1626200,3789.7313,764.4938,114.6751,166.898,2743.6644
104,1626400,3763.6085,763.7573,116.6844,167.0666,2716.1001
105,1626600,3803.5408,769.2658,114.1963,163.1548,2756.9238
106,1626800,3741.6082,755.4161,113.5762,161.8261,2710.7897
107,1627000,3753.595,762.9608,109.4104,158.8557,2722.3681
108,1627200,3770.5501,762.0467,114.9767,165.2927,2728.2339
108,1627400,3782.5597,766.3645,115.7586,164.389,2736.0477
109,1627600,3822.403,775.4178,111.9799,165.1474,2769.8578
110,1627800,3795.6146,768.2279,113.9987,155.1349,2758.2532
111,1628000,3763.8866,764.9392,111.0705,159.2843,2728.5926
112,1628200,3722.9804,756.0619,109.5533,156.0168,2701.3484
112,1628400,3787.0426,769.2032,113.7892,163.3329,2740.7174
113,1628600,3723.2692,753.9346,111.211,159.6839,2698.4397
114,1628800,3808.8075,772.6957,110.3279,159.7975,2765.9864
115,1629000,3792.8816,767.2436,111.5793,158.5859,2755.4729
116,1629200,3750.9861,759.0152,116.2344,164.7269,2711.0096
116,1629400,3763.5484,764.9266,110.0275,157.5944,2730.9999
117,1629600,3752.4181,763.1847,108.0953,156.4483,2724.6897
118,1629800,3751.4718,764.4531,107.0011,156.5884,2723.4292
119,1630000,3794.2182,769.0179,111.9249,157.368,2755.9073
120,1630200,3747.9848,758.7755,112.0862,159.6636,2717.4594
120,1630400,3732.7919,758.7561,108.3773,152.2098,2713.4487
121,1630600,3714.9789,756.0895,106.9237,152.0749,2699.8908
122,1630800,3708.855,752.9608,107.9566,153.1556,2694.782
123,1631000,3779.9788,765.0993,107.3706,151.7641,2755.7447
124,1631200,3727.5023,759.8932,105.9932,147.2641,2714.3518
124,1631400,3712.2392,757.2757,103.6782,147.6771,2703.6081
125,1631600,3743.0235,760.1045,107.2666,150.3604,2725.2921
126,1631800,3761.2035,765.4615,110.4874,158.077,2727.1775
127,1632000,3725.8452,760.9256,105.6014,146.5492,2712.769
128,1632200,3757.985,760.2526,108.2448,149.2767,2740.2109
128,1632400,3755.7551,765.0708,105.5649,151.1344,2733.985
129,1632600,3715.9506,752.1942,107.2518,154.9227,2701.5819
130,1632800,3737.8376,765.4779,104.9039,144.4418,2723.014
131,1633000,3723.8506,754.625,104.2338,143.0986,2721.8931
132,1633200,3763.041,766.3271,107.281,152.0599,2737.3729
132,1633400,3738.7144,762.6663,104.2458,149.1787,2722.6236
133,1633600,3757.5159,765.0749,104.6696,149.3887,2738.3826
134,1633800,3731.0945,761.0781,102.8809,141.864,2725.2715
135,1634000,3742.2945,764.4931,104.629,145.0003,2728.1721
136,1634200,3657.8679,743.9934,99.5193,140.2733,2674.0818
136,1634400,3709.3118,760.0375,99.1227,141.2495,2708.9021
137,1634600,3729.8416,760.0324,104.3989,149.3823,2716.028
138,1634800,3727.8817,757.8736,101.2959,141.2276,2727.4846
139,1635000,3704.7548,755.4107,103.2404,143.4808,2702.6229
140,1635200,3713.9251,755.7427,102.5814,145.3006,2710.3003
140,1635400,3699.555,755.3192,105.0828,145.1646,2693.9883
141,1635600,3698.2355,756.6792,101.4198,140.1501,2699.9865
142,1635800,3733.1582,759.5007,101.7092,141.0406,2730.9077
143,1636000,3754.742,765.7164,102.0932,144.5744,2742.358
144,1636200,3753.9115,763.8125,105.8668,148.5999,2735.6323
144,1636400,3699.6028,756.1895,100.5063,138.4195,2704.4875
145,1636600,3738.7395,766.1268,97.3749,133.9664,2741.2714
146,1636800,3676.8093,749.8334,102.4942,141.9647,2682.517
147,1637000,3731.8906,758.8716,103.2402,143.0731,2726.7058
147,1637200,3713.8015,762.146,98.9014,139.9494,2712.8048
148,1637400,3705.4638,758.8564,97.7921,133.6447,2715.1705
149,1637600,3687.333,755.5214,94.2795,132.3739,2705.1583
150,1637800,3697.3628,754.2609,104.7831,142.7016,2695.6171
151,1638000,3718.388,758.3087,99.9905,140.0287,2720.0601
151,1638200,3714.364,758.2151,99.1506,135.7203,2721.278
152,1638400,3663.6773,748.377,97.5708,135.1506,2682.5789
153,1638600,3768.3185,769.1924,97.9076,136.1746,2765.0439
154,1638800,3687.4629,755.7822,97.6791,134.3064,2699.6952
155,1639000,3674.1702,751.7307,94.3575,129.9755,2698.1065
155,1639200,3698.2071,759.3328,98.1741,135.9041,2704.7962
156,1639400,3763.3053,770.1619,99.8876,140.3806,2752.8751
157,1639600,3590.3906,736.4805,90.811,128.0138,2635.0852
158,1639800,3737.9415,762.9315,102.7778,140.9134,2731.3187
159,1640000,3691.0498,755.5132,99.5118,133.8971,2702.1277
159,1640200,3628.8257,742.5574,92.1445,126.87,2667.2538
160,1640400,3752.7012,765.8354,99.0639,138.0942,2749.7077
161,1640600,3734.8662,763.9727,100.2038,133.3883,2737.3013
162,1640800,3702.61,761.2116,93.4782,130.5104,2717.4098
163,1641000,3637.8436,747.1384,92.3077,125.0319,2673.3655
163,1641200,3718.557,758.5267,99.3493,134.7142,2725.9668
164,1641400,3662.4946,750.7884,92.4441,125.4817,2693.7805
165,1641600,3701.6909,760.5623,94.3324,132.4977,2714.2985
166,1641800,3653.6743,751.162,93.7528,127.3547,2681.4048
167,1642000,3723.8432,762.464,96.6285,129.7708,2734.98
167,1642200,3705.8692,761.0016,93.6269,126.8543,2724.3863
168,1642400,3698.6091,755.7972,96.9949,131.6876,2714.1295
169,1642600,3642.5135,749.2525,89.9391,124.4376,2678.8843
170,1642800,3727.2635,762.1934,97.5803,129.9523,2737.5376
171,1643000,3625.3781,746.8193,92.2832,127.078,2659.1976
171,1643200,3726.1686,764.7845,91.3206,126.1964,2743.8671
172,1643400,3650.6114,747.1729,95.4439,128.4869,2679.5077
173,1643600,3712.5369,763.9978,92.9438,125.9954,2729.5999
174,1643800,3634.0741,749.0731,87.1931,122.9458,2674.862
175,1644000,3698.4802,758.0915,93.8819,126.651,2719.8558
175,1644200,3708.7207,764.7513,95.3373,128.1627,2720.4694
176,1644400,3678.0424,753.2316,92.6596,126.7828,2705.3684
177,1644600,3668.5957,755.9344,89.8648,121.8202,2700.9763
178,1644800,3701.8607,760.1164,92.6048,126.4468,2722.6927
179,1645000,3667.1599,753.3463,91.6461,124.6754,2697.492
179,1645200,3631.1564,747.0967,90.6121,121.8809,2671.5667
180,1645400,3649.7578,747.0109,92.9248,123.9085,2685.9136
181,1645600,3649.5994,755.0718,90.2208,123.0427,2681.2642
182,1645800,3640.1372,745.8656,90.4591,120.2464,2683.5661
