Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
0,200,6380.7166,1947.9203,350.29,542.5743,3539.932
1,400,5996.2816,1683.9579,304.8082,493.0022,3514.5134
2,600,5761.0941,1501.2699,301.4345,496.662,3461.7276
3,800,5442.2383,1354.2854,294.0691,470.277,3323.6069
3,1000,5276.6656,1263.7133,279.1717,452.745,3281.0356
4,1200,5227.5325,1216.5179,275.4404,447.8886,3287.6856
5,1400,5183.6449,1196.0325,270.585,438.2658,3278.7616
6,1600,5103.0076,1152.366,261.449,424.732,3264.4606
7,1800,5035.2092,1123.169,260.7157,430.5081,3220.8165
7,2000,5051.8645,1115.2302,263.5481,428.9437,3244.1425
8,2200,4967.3029,1085.1461,251.0889,410.6916,3220.3764
9,2400,4944.2415,1074.6244,250.1152,416.3784,3203.1234
10,2600,4954.4693,1066.8486,253.3632,408.7392,3225.5183
11,2800,5001.9109,1061.0438,252.1443,411.9048,3276.818
11,3000,4843.984,1030.9216,243.3067,403.469,3166.2868
12,3200,4803.3783,1009.3558,239.1751,388.6426,3166.2048
13,3400,4825.1714,1011.3821,235.838,388.1736,3189.7777
14,3600,4814.0081,1011.0034,241.4507,396.5891,3164.9649
15,3800,4794.8343,990.6124,232.7289,383.9667,3187.5264
15,4000,4823.4924,996.4763,236.6417,392.7956,3197.5788
16,4200,4683.1261,963.755,229.6836,372.8108,3116.8767
17,4400,4768.8975,977.2256,226.8131,380.6794,3184.1794
18,4600,4663.2616,957.02,225.4008,372.2496,3108.5912
19,4800,4715.6467,965.5017,226.1934,372.9979,3150.9538
19,5000,4715.2599,955.7855,225.1008,372.5557,3161.8179
20,5200,4639.8848,938.9171,218.8941,364.0804,3117.9931
21,5400,4547.3951,917.5178,217.5611,359.6855,3052.6307
22,5600,4642.6849,931.8048,218.0394,357.4011,3135.4396
23,5800,4661.9836,943.1237,216.4173,366.7614,3135.6811
23,6000,4548.5433,911.1998,210.1914,353.7101,3073.4421
24,6200,4650.7275,933.6837,218.6089,353.3647,3145.0701
25,6400,4674.4493,934.0261,213.4303,358.6972,3168.2957
26,6600,4569.7299,912.9671,213.7876,353.6859,3089.2894
27,6800,4562.7058,905.456,205.931,342.5789,3108.74
27,7000,4583.3389,913.3117,210.9145,349.0234,3110.0892
28,7200,4439.2421,871.2735,201.2864,331.3564,3035.3257
29,7400,4517.9887,898.6124,207.4415,343.1107,3068.824
30,7600,4549.4373,896.9378,209.1845,345.1762,3098.1389
31,7800,4475.5147,884.6042,206.695,341.8758,3042.3398
31,8000,4494.198,880.9615,201.8907,334.1886,3077.1571
32,8200,4555.7801,896.4322,206.1547,340.7578,3112.4354
33,8400,4409.2208,866.4095,194.1754,319.2784,3029.3575
34,8600,4422.8105,865.0386,199.4584,332.5849,3025.7287
35,8800,4507.9031,885.3055,199.6084,332.1221,3090.8672
35,9000,4446.8304,869.3934,195.2553,324.4843,3057.6975
36,9200,4440.8929,863.1032,198.0184,324.4512,3055.3201
37,9400,4409.4088,866.2594,195.3973,324.9153,3022.8367
38,9600,4429.1825,858.7065,191.7189,316.195,3062.5621
38,9800,4406.2396,858.5481,191.8223,322.2953,3033.5739
39,10000,4448.6996,864.7923,197.9302,324.4461,3061.5311
40,10200,4388.3984,854.6987,186.4448,306.1587,3041.0962
41,10400,4322.7219,838.2475,190.9204,316.6069,2976.9472
42,10600,4461.5331,865.456,189.051,309.9231,3097.1031
42,10800,4309.5166,838.2735,184.9318,306.1829,2980.1284
43,11000,4394.9897,848.3389,187.9483,310.9093,3047.7932
44,11200,4279.7584,823.6387,186.9732,307.1895,2961.957
45,11400,4407.028,853.1011,186.0605,306.5804,3061.286
46,11600,4299.926,832.4556,182.6936,301.7721,2983.0047
