Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
0,200,6522.6086,2051.5105,356.7039,548.7532,3565.6409
1,400,6076.9668,1747.2727,318.5145,519.0789,3492.1006
2,600,5853.7233,1588.168,309.2142,503.7575,3452.5836
3,800,5591.2522,1459.4566,294.3414,479.1711,3358.2831
3,1000,5610.7952,1412.4776,294.6694,482.2127,3421.4356
4,1200,5499.6975,1341.5395,290.1736,473.6854,3394.2988
5,1400,5271.5061,1258.0119,276.3468,453.724,3283.4234
6,1600,5273.5832,1238.5852,273.592,446.8162,3314.5897
7,1800,5136.5939,1191.0416,266.5846,432.231,3246.7367
7,2000,5236.5487,1200.5848,272.6341,442.8265,3320.5034
8,2200,5155.7987,1162.5235,266.5052,429.0601,3297.7098
9,2400,4990.1403,1121.879,258.1018,422.9011,3187.2583
10,2600,4968.5364,1114.1434,246.8249,408.5158,3199.0524
11,2800,5026.7249,1105.8128,261.6267,425.438,3233.8473
11,3000,5001.9433,1098.8739,250.1232,410.0189,3242.9274
12,3200,4980.2179,1086.9055,247.1498,410.2273,3235.9353
13,3400,4849.1348,1049.4952,247.9201,401.1236,3150.5959
14,3600,4966.7539,1077.9264,245.932,411.5355,3231.36
15,3800,4844.8252,1035.6338,241.6109,390.8205,3176.7599
15,4000,4852.6976,1035.9914,237.2055,391.035,3188.4657
16,4200,4774.8699,1012.2641,239.9069,387.8929,3134.8059
17,4400,4805.8351,1021.0203,229.5582,383.3901,3171.8664
18,4600,4754.647,999.5257,241.6542,391.1003,3122.3668
19,4800,4783.3877,1006.0512,227.7227,376.8358,3172.7782
19,5000,4784.4261,996.255,232.6713,384.8932,3170.6066
20,5200,4667.8962,978.7629,223.9237,372.4686,3092.741
21,5400,4722.2473,979.5597,224.772,375.146,3142.7695
22,5600,4712.6398,980.2275,225.2129,368.1641,3139.0353
23,5800,4653.5389,964.5323,223.7271,368.817,3096.4625
23,6000,4679.6836,965.895,223.5103,369.1454,3121.1329
24,6200,4608.335,943.9143,218.4654,363.839,3082.1163
25,6400,4713.9415,970.3971,222.039,367.4399,3154.0655
26,6600,4643.7593,949.8831,214.813,356.4813,3122.5818
27,6800,4642.2473,945.5885,222.0372,360.8745,3113.7472
27,7000,4631.7529,945.4859,216.2955,357.3573,3112.6143
28,7200,4568.6879,931.4352,212.9073,348.9314,3075.414
29,7400,4646.7238,945.1206,211.5694,356.0471,3133.9866
30,7600,4569.0705,925.442,210.3362,346.8009,3086.4914
31,7800,4541.9211,919.1096,210.5782,344.36,3067.8732
31,8000,4516.6707,913.691,209.5456,343.703,3049.7312
32,8200,4572.4567,914.0981,211.5695,345.1371,3101.6519
33,8400,4571.2819,924.5291,206.4071,343.2781,3097.0675
34,8600,4503.3053,903.2865,201.7222,333.3579,3064.9387
35,8800,4491.3738,903.7511,202.3364,335.7888,3049.4975
35,9000,4444.5543,890.8373,198.3788,328.6421,3026.6961
36,9200,4506.3118,899.424,199.9765,332.9307,3073.9806
37,9400,4482.9336,893.4287,198.9095,322.1883,3068.4071
38,9600,4558.8332,911.8029,205.3818,333.2668,3108.3818
38,9800,4437.6053,885.1146,199.5713,329.2006,3023.7187
39,10000,4452.2696,883.6981,194.9713,324.2427,3049.3574
40,10200,4454.2349,888.4713,195.7625,321.4858,3048.5153
41,10400,4445.7132,881.4121,196.1913,318.3784,3049.7314
42,10600,4441.5634,884.7068,196.0689,327.6792,3033.1086
42,10800,4442.2689,878.9397,193.5437,316.9534,3052.8321
43,11000,4453.7756,872.8098,201.108,330.8492,3049.0085
44,11200,4456.6207,886.112,194.6463,314.6813,3061.1811
45,11400,4453.0143,880.0386,194.1772,320.2162,3058.5822
46,11600,4356.9311,855.9623,188.6905,308.878,3003.4003
46,11800,4404.1507,868.4598,190.9511,313.0394,3031.7003
47,12000,4451.9696,876.5361,190.7913,314.047,3070.5951
48,12200,4371.1566,855.3985,183.5596,301.9152,3030.2833
49,12400,4391.4454,867.7494,191.5992,309.9353,3022.1614
50,12600,4360.3025,856.4397,183.1372,303.8387,3016.887
50,12800,4397.7437,858.1928,183.6604,300.4163,3055.4743
51,13000,4297.8733,848.6446,186.3393,302.2532,2960.6363
52,13200,4355.9637,841.2349,183.3567,302.7578,3028.6143
53,13400,4390.4265,862.7424,186.9733,302.5629,3038.1479
54,13600,4229.0982,829.0739,178.3256,291.7785,2929.9203
54,13800,4298.7116,835.0771,183.8967,300.3613,2979.3764
55,14000,4403.1136,859.5112,184.5035,297.2226,3061.8762
56,14200,4256.1175,833.004,176.9893,290.3914,2955.7328
57,14400,4332.9517,844.1326,175.6671,287.2444,3025.9077
58,14600,4310.2344,841.6343,181.8992,298.1779,2988.5229
58,14800,4401.1926,854.9853,183.3378,297.6146,3065.2548
59,15000,4318.0684,839.4471,179.7426,290.0665,3008.8122
60,15200,4252.6895,826.5611,171.7034,280.0602,2974.3648
61,15400,4307.4962,834.0746,179.5591,286.1555,3007.707
62,15600,4276.5308,832.7826,172.8784,284.4132,2986.4566
62,15800,4202.921,814.8681,173.9333,282.5956,2931.524
63,16000,4199.1529,818.1333,168.1608,276.2561,2936.6027
64,16200,4298.57,830.0419,176.1791,281.329,3011.0201
65,16400,4252.6919,822.6453,170.581,279.7963,2979.6692
66,16600,4285.403,833.6856,173.9561,281.6935,2996.0678
66,16800,4298.5676,831.3844,171.1006,279.4796,3016.603
67,17000,4270.3811,822.3559,167.6572,273.6095,3006.7586
68,17200,4156.2777,811.579,168.4263,271.4551,2904.8173
69,17400,4248.4619,818.9937,168.9692,278.0309,2982.4681
70,17600,4255.2871,821.4617,169.5751,269.3104,2994.9399
70,17800,4240.3475,817.583,166.4066,270.6454,2985.7126
71,18000,4145.8873,798.9113,164.289,273.3038,2909.3833
72,18200,4221.9121,816.0868,168.4237,266.9343,2970.4671
73,18400,4195.7071,812.7043,164.2693,263.4423,2955.2912
73,18600,4193.8909,805.7265,162.0226,265.1541,2960.9877
74,18800,4151.5171,805.081,162.228,260.6767,2923.5315
75,19000,4235.315,812.3543,166.5543,266.9501,2989.4563
76,19200,4143.4934,803.8069,156.7943,253.3999,2929.4923
77,19400,4262.8505,820.3466,166.4307,270.4962,3005.577
77,19600,4228.0647,808.9529,167.2748,271.8867,2979.9502
78,19800,4193.9548,804.4644,159.8562,255.9219,2973.7123
79,20000,4200.1711,808.3342,161.114,255.2854,2975.4375
80,20200,4146.0902,796.3188,155.7259,255.0021,2939.0434
81,20400,4185.2658,805.4848,159.5989,262.0817,2958.1005
81,20600,4158.7886,795.9184,158.3783,256.9637,2947.5282
82,20800,4191.8192,805.0041,159.5012,255.0195,2972.2944
83,21000,4182.2525,803.1911,157.1774,253.35,2968.534
84,21200,4174.2933,800.4052,158.3635,253.354,2962.1706
85,21400,4157.7275,796.6312,155.588,254.1441,2951.3642
85,21600,4179.3127,799.6353,159.6909,255.2412,2964.7453
86,21800,4163.7526,800.6915,155.3603,253.7446,2953.9562
87,22000,4212.2454,807.4136,159.7828,254.5683,2990.4807
88,22200,4122.027,789.3723,153.3119,248.9299,2930.4129
89,22400,4110.5807,787.4912,153.5909,240.7407,2928.7579
89,22600,4187.9573,803.4576,155.313,250.8222,2978.3646
90,22800,4094.455,785.5493,151.5558,244.8899,2912.4602
91,23000,4121.8317,787.0164,151.3613,240.8245,2942.6295
92,23200,4049.5086,778.4259,147.7015,240.8376,2882.5436
93,23400,4204.1348,801.3794,157.6869,250.1901,2994.8784
93,23600,4085.4967,782.8547,150.9545,244.3717,2907.3158
94,23800,4073.3963,780.9888,145.5396,235.55,2911.3178
95,24000,4183.1174,801.8718,150.45,239.3371,2991.4585
96,24200,4021.1646,773.1488,148.3924,237.5909,2862.0326
97,24400,4101.6618,781.3316,146.1696,237.2377,2936.923
97,24600,4042.5801,775.7231,145.0838,232.1364,2889.6368
98,24800,4129.0779,784.8967,148.4478,238.3836,2957.3499
99,25000,4049.849,775.8231,145.9897,234.8939,2893.1423
100,25200,4079.5983,778.3086,147.5993,236.0554,2917.635
100,25400,4048.6526,776.8536,144.0487,233.2563,2894.494
101,25600,4045.5859,770.866,142.3196,232.2675,2900.1329
102,25800,4112.6764,787.3598,145.6906,232.0514,2947.5745
103,26000,4079.0808,784.8344,143.9111,232.1562,2918.1792
104,26200,4078.7881,775.6806,140.6369,223.5356,2938.935
104,26400,4074.0712,778.9528,144.2352,228.989,2921.8943
105,26600,4098.1035,783.0458,148.4239,235.2689,2931.3649
106,26800,4090.3511,781.0695,136.9876,221.9648,2950.3291
107,27000,4090.9946,782.2421,146.8923,232.5105,2929.3497
108,27200,4125.2819,786.367,142.2957,226.4193,2970.1998
108,27400,4034.9029,772.0371,140.3314,224.4017,2898.1326
109,27600,4109.537,783.3612,142.1726,229.3647,2954.6386
110,27800,3944.0569,747.3104,135.0485,218.526,2843.172
111,28000,4027.6976,771.8788,138.1662,220.5368,2897.1158
112,28200,4084.2924,777.7086,144.6442,228.9649,2932.9747
112,28400,4019.0527,766.4566,139.7343,223.4652,2889.3966
113,28600,4072.2416,778.2239,139.6206,219.2833,2935.1138
114,28800,4051.4936,772.8982,136.3434,220.0121,2922.2399
115,29000,4031.6044,767.3554,138.6784,216.4208,2909.1498
116,29200,3994.7328,763.9383,137.3268,216.3075,2877.1601
116,29400,3993.613,757.5369,137.2418,219.5464,2879.2879
117,29600,3987.8656,763.9632,134.1264,211.5537,2878.2223
118,29800,3977.787,759.1147,134.5684,210.4431,2873.6607
119,30000,4078.5889,771.8138,142.096,227.2533,2937.4259
120,30200,3997.6416,764.8089,132.9572,208.8611,2891.0143
120,30400,4015.1502,763.8318,138.2751,216.5793,2896.464
121,30600,3998.6199,760.8946,135.967,215.6525,2886.1058
122,30800,4031.964,768.0188,133.7903,214.9576,2915.1972
123,31000,3983.3011,757.7291,131.3722,210.1302,2884.0696
124,31200,4034.7057,768.4727,135.1062,215.6678,2915.459
124,31400,4029.4872,765.4425,133.6364,212.5353,2917.873
125,31600,4084.9701,776.4846,138.9468,219.4486,2950.0902
126,31800,4017.7793,766.5324,134.3749,213.0281,2903.8438
127,32000,3976.3651,751.2995,130.395,210.5606,2884.11
128,32200,3951.4767,754.3049,132.0606,208.4842,2856.627
128,32400,3979.3258,758.56,126.8312,200.9435,2892.9911
129,32600,3978.1656,757.0398,130.632,207.8538,2882.64
130,32800,4010.2,764.1592,133.5235,210.8333,2901.6839
131,33000,3995.0444,763.5749,131.4209,205.4565,2894.592
132,33200,3989.6426,760.6525,131.5825,205.0101,2892.3974
132,33400,3968.5541,756.2337,127.0894,203.3948,2881.8363
133,33600,3982.518,756.2809,130.7226,201.3846,2894.13
134,33800,3905.7139,742.3008,126.1689,201.0404,2836.2038
135,34000,3954.149,755.7873,126.9071,200.0593,2871.3953
136,34200,4065.0567,772.8639,130.0225,206.0386,2956.1317
136,34400,3924.2821,745.4417,128.2037,201.5592,2849.0775
137,34600,4007.5747,764.5858,126.3924,200.4165,2916.18
138,34800,3993.8725,760.1933,125.7227,198.8986,2909.0578
139,35000,4003.9894,762.1352,131.2106,207.4576,2903.186
140,35200,4013.7592,762.8329,129.8854,205.5362,2915.5047
140,35400,3925.7188,745.7083,127.4874,200.1413,2852.3817
141,35600,3981.5508,756.7065,129.3415,199.4453,2896.0574
142,35800,3955.039,753.6964,124.8049,198.641,2877.8967
143,36000,3999.7516,763.2015,126.2338,201.1818,2909.1345
144,36200,3972.7674,753.7559,128.757,201.5399,2888.7146
144,36400,4006.2163,760.3844,128.585,198.7172,2918.5298
145,36600,3947.9435,751.985,123.6029,196.1796,2876.1761
146,36800,3941.1097,754.3849,125.0978,197.9686,2863.6584
147,37000,3956.3429,753.7555,121.9006,190.6454,2890.0415
147,37200,3910.5604,744.3012,121.8617,189.1334,2855.2641
148,37400,3998.6199,758.1256,126.0643,193.7166,2920.7134
149,37600,3873.7349,738.5253,120.2558,188.0973,2826.8564
150,37800,3950.1255,754.549,123.2727,194.4629,2877.841
151,38000,3879.0009,738.0072,123.6899,191.6719,2825.6319
151,38200,3944.0466,749.944,124.9891,197.8534,2871.2601
152,38400,3938.191,749.7692,121.5037,188.6747,2878.2433
153,38600,3956.9841,753.6321,121.735,192.4131,2889.2039
154,38800,3888.3667,735.399,123.3731,193.5152,2836.0794
155,39000,3922.6822,750.5587,119.1564,186.1934,2866.7737
155,39200,3949.107,750.0579,120.8734,186.7464,2891.4293
156,39400,3917.1326,747.4658,121.3707,189.0412,2859.2549
157,39600,3914.4431,743.0092,119.7543,187.2857,2864.394
158,39800,3929.0942,748.0939,120.4227,188.1999,2872.3778
159,40000,3841.4132,730.4705,114.0124,181.0081,2815.9222
159,40200,3937.1221,752.2386,119.2168,184.6481,2881.0186
160,40400,3881.6725,740.3063,119.5139,185.016,2836.8362
161,40600,3875.6232,737.2479,115.7967,177.886,2844.6926
162,40800,3902.3865,742.9677,120.4541,185.289,2853.6758
163,41000,3879.3026,740.3234,116.1853,182.0186,2840.7754
163,41200,3900.5041,742.5137,115.8717,182.7375,2859.3811
164,41400,3931.8759,748.4488,117.3079,180.1497,2885.9696
165,41600,3901.0089,744.3224,119.4526,186.4802,2850.7539
166,41800,3922.4122,748.2586,115.7714,181.5283,2876.8539
167,42000,3920.6099,742.6994,119.9018,186.6727,2871.3361
167,42200,3892.4321,738.9248,117.7111,184.4516,2851.3446
168,42400,3963.1186,755.8023,116.9897,182.2516,2908.075
169,42600,3836.5496,731.715,115.9634,179.1862,2809.685
170,42800,3949.0079,749.2574,116.3709,181.2676,2902.112
171,43000,3832.573,732.5786,109.705,170.4809,2819.8085
171,43200,3957.0719,754.8104,114.6168,180.4835,2907.1611
172,43400,3845.4012,733.8337,113.4129,174.4047,2823.7499
173,43600,3863.2997,734.9212,110.2133,172.6718,2845.4934
174,43800,3938.2271,749.294,117.2504,185.5996,2886.0832
175,44000,3847.3299,732.0748,115.5804,178.3826,2821.2921
175,44200,3865.6237,737.171,111.4961,173.6392,2843.3174
176,44400,3803.4346,728.0967,107.0353,167.9998,2800.3028
177,44600,3933.9725,748.9811,114.7202,174.5861,2895.685
178,44800,3917.844,745.8284,119.4359,185.2583,2867.3215
179,45000,3817.8583,726.3764,109.5658,171.3815,2810.5345
179,45200,3873.2847,738.2281,111.8736,174.5842,2848.5989
180,45400,3801.5242,729.9119,105.6946,166.1621,2799.7557
181,45600,3850.1888,731.0396,112.0208,169.5276,2837.6008
182,45800,3811.2327,725.182,109.2009,172.5545,2804.2953
182,46000,3913.0439,745.9852,113.0349,174.5719,2879.452
183,46200,3868.7256,734.9413,111.7217,174.0665,2847.9962
184,46400,3810.3966,725.6154,107.7647,164.9363,2812.0802
185,46600,3824.9322,733.5899,107.3246,164.8839,2819.1338
186,46800,3835.1125,729.6458,107.1514,166.4402,2831.8751
186,47000,3873.3123,740.2839,109.0774,168.9252,2855.0258
187,47200,3811.9438,727.2964,108.2417,169.0395,2807.3661
188,47400,3906.976,746.9759,109.1889,172.3556,2878.4555
189,47600,3846.6077,735.0053,110.0095,171.8983,2829.6946
190,47800,3821.3251,726.4715,109.0335,169.7119,2816.1083
190,48000,3848.8537,733.0319,109.7332,169.7356,2836.3529
191,48200,3856.647,737.1989,107.543,169.3336,2842.5715
192,48400,3826.3186,727.7364,110.0907,166.614,2821.8775
193,48600,3827.456,730.8061,105.3855,166.3515,2824.9128
194,48800,3835.4268,732.7782,108.1195,164.7259,2829.8032
194,49000,3843.4513,734.147,109.2146,168.2073,2831.8824
195,49200,3812.371,726.7788,106.478,163.5139,2815.6003
196,49400,3937.1972,745.7416,115.9543,175.9914,2899.5099
197,49600,3765.629,719.7088,106.4738,163.4603,2775.9861
198,49800,3832.3998,728.6401,106.3639,166.722,2830.6738
198,50000,3907.4613,745.3604,111.4764,172.6657,2877.9589
199,50200,3833.017,730.3086,106.3767,166.0263,2830.3054
200,50400,3795.5398,724.0498,102.424,156.9514,2812.1146
201,50600,3820.3436,732.0661,105.9021,162.8609,2819.5145
202,50800,3862.4337,737.0531,106.3505,163.9849,2855.0452
202,51000,3873.2597,740.0022,105.4697,161.7134,2866.0744
203,51200,3864.8221,735.4691,106.0147,167.2993,2856.039
204,51400,3780.2021,720.5131,103.1976,161.5077,2794.9837
205,51600,3810.7698,728.1801,104.6933,159.8075,2818.089
206,51800,3799.236,725.3986,103.3921,159.521,2810.9243
206,52000,3833.3211,730.9211,104.2044,159.5635,2838.6321
207,52200,3808.0505,730.1304,100.9429,154.67,2822.3072
208,52400,3780.5185,721.7525,104.8046,164.0289,2789.9325
209,52600,3845.3413,731.1622,107.1866,164.0901,2842.9025
210,52800,3827.9232,732.9529,101.1659,157.8556,2835.9487
210,53000,3772.64,721.497,99.8917,156.3203,2794.9309
211,53200,3815.4967,731.1951,101.5273,157.0632,2825.7112
212,53400,3805.5216,728.1783,101.8105,153.693,2821.8398
213,53600,3864.1948,736.8093,105.7506,159.1292,2862.5056
213,53800,3866.282,738.0311,105.2518,165.6488,2857.3503
214,54000,3780.6705,723.4931,102.2753,155.4393,2799.4628
215,54200,3827.47,732.6049,100.7254,151.2609,2842.8788
216,54400,3777.6773,722.2946,101.7985,157.2647,2796.3197
217,54600,3759.8305,715.9354,100.5071,154.62,2788.768
